[2021-07-07 16:39:03] STOP              
[2021-07-07 16:39:03] 250
[2021-07-07 16:39:03] SAVE_EVERY        
[2021-07-07 16:39:03] 20
[2021-07-07 16:39:03] LEARNING_RATE     
[2021-07-07 16:39:03] 0.01
[2021-07-07 16:39:03] EPOCH             
[2021-07-07 16:39:03] 300
[2021-07-07 16:39:03] DROPOUT_RATE      
[2021-07-07 16:39:03] 0.2
[2021-07-07 16:39:03] CLASS_NUM         
[2021-07-07 16:39:03] 2
[2021-07-07 16:39:03] NUM_LAYERS        
[2021-07-07 16:39:03] 1
[2021-07-07 16:39:03] HIDDEN_DIM        
[2021-07-07 16:39:03] 256
[2021-07-07 16:39:03] EMBED_SIZE        
[2021-07-07 16:39:03] 128
[2021-07-07 16:39:03] BATCH_SIZE        
[2021-07-07 16:39:03] 50
[2021-07-07 16:39:03] CELL              
[2021-07-07 16:39:03] lstm
[2021-07-07 16:39:03] data_helper       
[2021-07-07 16:39:03] <data.DataHelper object at 0x000002897F8499E8>
[2021-07-07 16:39:08] epoch 1   training loss 0.6936    test loss 0.6933    train acc 0.4869    test acc 0.4945
[2021-07-07 16:39:10] epoch 2   training loss 0.6932    test loss 0.6931    train acc 0.5081    test acc 0.5050
[2021-07-07 16:39:12] epoch 3   training loss 0.6930    test loss 0.6928    train acc 0.5058    test acc 0.5125
[2021-07-07 16:39:14] epoch 4   training loss 0.6927    test loss 0.6927    train acc 0.5102    test acc 0.5065
[2021-07-07 16:39:16] epoch 5   training loss 0.6923    test loss 0.6924    train acc 0.5202    test acc 0.5160
[2021-07-07 16:39:18] epoch 6   training loss 0.6921    test loss 0.6923    train acc 0.5251    test acc 0.5295
[2021-07-07 16:39:20] epoch 7   training loss 0.6919    test loss 0.6920    train acc 0.5251    test acc 0.5335
[2021-07-07 16:39:22] epoch 8   training loss 0.6917    test loss 0.6918    train acc 0.5298    test acc 0.5270
[2021-07-07 16:39:24] epoch 9   training loss 0.6913    test loss 0.6916    train acc 0.5334    test acc 0.5300
[2021-07-07 16:39:26] epoch 10   training loss 0.6911    test loss 0.6914    train acc 0.5289    test acc 0.5340
[2021-07-07 16:39:28] epoch 11   training loss 0.6909    test loss 0.6916    train acc 0.5319    test acc 0.5160
[2021-07-07 16:39:30] epoch 12   training loss 0.6906    test loss 0.6910    train acc 0.5270    test acc 0.5325
[2021-07-07 16:39:32] epoch 13   training loss 0.6903    test loss 0.6908    train acc 0.5370    test acc 0.5350
[2021-07-07 16:39:34] epoch 14   training loss 0.6902    test loss 0.6907    train acc 0.5326    test acc 0.5320
[2021-07-07 16:39:36] epoch 15   training loss 0.6900    test loss 0.6905    train acc 0.5360    test acc 0.5215
[2021-07-07 16:39:38] epoch 16   training loss 0.6898    test loss 0.6903    train acc 0.5351    test acc 0.5225
[2021-07-07 16:39:40] epoch 17   training loss 0.6894    test loss 0.6903    train acc 0.5390    test acc 0.5370
[2021-07-07 16:39:42] epoch 18   training loss 0.6894    test loss 0.6901    train acc 0.5314    test acc 0.5330
[2021-07-07 16:39:45] epoch 19   training loss 0.6891    test loss 0.6900    train acc 0.5369    test acc 0.5290
[2021-07-07 16:39:47] epoch 20   training loss 0.6889    test loss 0.6899    train acc 0.5386    test acc 0.5300
[2021-07-07 16:39:49] epoch 21   training loss 0.6886    test loss 0.6897    train acc 0.5396    test acc 0.5280
[2021-07-07 16:39:51] epoch 22   training loss 0.6884    test loss 0.6895    train acc 0.5420    test acc 0.5270
[2021-07-07 16:39:53] epoch 23   training loss 0.6883    test loss 0.6896    train acc 0.5426    test acc 0.5285
[2021-07-07 16:39:55] epoch 24   training loss 0.6881    test loss 0.6893    train acc 0.5400    test acc 0.5320
[2021-07-07 16:39:57] epoch 25   training loss 0.6879    test loss 0.6892    train acc 0.5449    test acc 0.5305
[2021-07-07 16:39:59] epoch 26   training loss 0.6879    test loss 0.6892    train acc 0.5389    test acc 0.5265
[2021-07-07 16:40:01] epoch 27   training loss 0.6877    test loss 0.6891    train acc 0.5435    test acc 0.5305
[2021-07-07 16:40:03] epoch 28   training loss 0.6874    test loss 0.6895    train acc 0.5465    test acc 0.5325
[2021-07-07 16:40:05] epoch 29   training loss 0.6873    test loss 0.6890    train acc 0.5404    test acc 0.5345
[2021-07-07 16:40:07] epoch 30   training loss 0.6873    test loss 0.6889    train acc 0.5443    test acc 0.5250
[2021-07-07 16:40:09] epoch 31   training loss 0.6871    test loss 0.6889    train acc 0.5410    test acc 0.5300
[2021-07-07 16:40:11] epoch 32   training loss 0.6870    test loss 0.6896    train acc 0.5404    test acc 0.5310
[2021-07-07 16:40:13] epoch 33   training loss 0.6870    test loss 0.6890    train acc 0.5437    test acc 0.5310
[2021-07-07 16:40:15] epoch 34   training loss 0.6868    test loss 0.6888    train acc 0.5475    test acc 0.5335
[2021-07-07 16:40:17] epoch 35   training loss 0.6866    test loss 0.6893    train acc 0.5411    test acc 0.5280
[2021-07-07 16:40:19] epoch 36   training loss 0.6867    test loss 0.6888    train acc 0.5485    test acc 0.5345
[2021-07-07 16:40:21] epoch 37   training loss 0.6865    test loss 0.6891    train acc 0.5454    test acc 0.5280
[2021-07-07 16:40:23] epoch 38   training loss 0.6866    test loss 0.6889    train acc 0.5499    test acc 0.5325
