[2021-07-01 17:14:19] STOP            
[2021-07-01 17:14:19] 100
[2021-07-01 17:14:19] SAVE_EVERY      
[2021-07-01 17:14:19] 20
[2021-07-01 17:14:19] LEARNING_RATE   
[2021-07-01 17:14:19] 0.006
[2021-07-01 17:14:19] EPOCH           
[2021-07-01 17:14:19] 200
[2021-07-01 17:14:19] DROPOUT_RATE    
[2021-07-01 17:14:19] 0.2
[2021-07-01 17:14:19] CLASS_NUM       
[2021-07-01 17:14:19] 2
[2021-07-01 17:14:19] FILTER_SIZE     
[2021-07-01 17:14:19] [3, 4, 5]
[2021-07-01 17:14:19] FILTER_NUM      
[2021-07-01 17:14:19] 128
[2021-07-01 17:14:19] EMBED_SIZE      
[2021-07-01 17:14:19] 128
[2021-07-01 17:14:19] BATCH_SIZE      
[2021-07-01 17:14:19] 50
[2021-07-01 17:14:19] data_helper     
[2021-07-01 17:14:19] <data.DataHelper object at 0x0000021B3BC1B828>
[2021-07-01 17:14:24] epoch 1   training loss 0.6954    test loss 0.6878    train acc 0.5144    test acc 0.5513
[2021-07-01 17:14:26] epoch 2   training loss 0.6832    test loss 0.6787    train acc 0.5549    test acc 0.5730
[2021-07-01 17:14:28] epoch 3   training loss 0.6747    test loss 0.6772    train acc 0.5801    test acc 0.5840
[2021-07-01 17:14:30] epoch 4   training loss 0.6673    test loss 0.6674    train acc 0.6002    test acc 0.5817
[2021-07-01 17:14:32] epoch 5   training loss 0.6623    test loss 0.6598    train acc 0.6048    test acc 0.6090
[2021-07-01 17:14:34] epoch 6   training loss 0.6554    test loss 0.6587    train acc 0.6212    test acc 0.6140
[2021-07-01 17:14:37] epoch 7   training loss 0.6524    test loss 0.6516    train acc 0.6224    test acc 0.6182
[2021-07-01 17:14:39] epoch 8   training loss 0.6500    test loss 0.6493    train acc 0.6249    test acc 0.6362
[2021-07-01 17:14:41] epoch 9   training loss 0.6452    test loss 0.6459    train acc 0.6312    test acc 0.6302
[2021-07-01 17:14:43] epoch 10   training loss 0.6413    test loss 0.6434    train acc 0.6382    test acc 0.6385
[2021-07-01 17:14:46] epoch 11   training loss 0.6384    test loss 0.6347    train acc 0.6386    test acc 0.6460
[2021-07-01 17:14:48] epoch 12   training loss 0.6382    test loss 0.6360    train acc 0.6417    test acc 0.6490
[2021-07-01 17:14:50] epoch 13   training loss 0.6351    test loss 0.6332    train acc 0.6494    test acc 0.6542
[2021-07-01 17:14:52] epoch 14   training loss 0.6310    test loss 0.6313    train acc 0.6522    test acc 0.6545
[2021-07-01 17:14:54] epoch 15   training loss 0.6294    test loss 0.6308    train acc 0.6564    test acc 0.6530
[2021-07-01 17:14:57] epoch 16   training loss 0.6296    test loss 0.6269    train acc 0.6532    test acc 0.6595
[2021-07-01 17:14:59] epoch 17   training loss 0.6251    test loss 0.6309    train acc 0.6613    test acc 0.6532
[2021-07-01 17:15:01] epoch 18   training loss 0.6246    test loss 0.6280    train acc 0.6627    test acc 0.6452
[2021-07-01 17:15:03] epoch 19   training loss 0.6232    test loss 0.6217    train acc 0.6654    test acc 0.6670
[2021-07-01 17:15:05] epoch 20   training loss 0.6220    test loss 0.6191    train acc 0.6620    test acc 0.6725
[2021-07-01 17:15:08] epoch 21   training loss 0.6195    test loss 0.6184    train acc 0.6691    test acc 0.6737
[2021-07-01 17:15:10] epoch 22   training loss 0.6180    test loss 0.6198    train acc 0.6711    test acc 0.6705
[2021-07-01 17:15:12] epoch 23   training loss 0.6162    test loss 0.6165    train acc 0.6692    test acc 0.6653
[2021-07-01 17:15:14] epoch 24   training loss 0.6152    test loss 0.6110    train acc 0.6741    test acc 0.6847
[2021-07-01 17:15:17] epoch 25   training loss 0.6148    test loss 0.6142    train acc 0.6741    test acc 0.6845
[2021-07-01 17:15:19] epoch 26   training loss 0.6119    test loss 0.6113    train acc 0.6760    test acc 0.6785
[2021-07-01 17:15:21] epoch 27   training loss 0.6099    test loss 0.6146    train acc 0.6794    test acc 0.6780
[2021-07-01 17:15:23] epoch 28   training loss 0.6097    test loss 0.6075    train acc 0.6787    test acc 0.6823
[2021-07-01 17:15:25] epoch 29   training loss 0.6089    test loss 0.6039    train acc 0.6796    test acc 0.6835
